n_evt=988
(0, 'arrival', 0)
(70.9314576485881, 'arrival', 1)
(85.9135732592788, 'arrival', 2)
(111.86773256937465, 'arrival', 3)
(129.93866473626716, 'arrival', 4)
(173.71794668020175, 'arrival', 5)
(208.84620177616836, 'arrival', 6)
(279.3354484509073, 'arrival', 7)
(293.75331956419353, 'arrival', 8)
(343.7880304193845, 'departure', 1)
(374.37614776529597, 'departure', 6)
(443.89094814285414, 'departure', 2)
(453.6403995129184, 'departure', 4)
(496.8534113175025, 'arrival', 9)
(613.0775416934408, 'arrival', 10)
(678.5130596670331, 'arrival', 11)
(736.1111705829882, 'arrival', 12)
(741.4181675532669, 'arrival', 13)
(760.9859970001739, 'departure', 7)
(788.6124385966357, 'arrival', 14)
(798.7163281148012, 'departure', 10)
(877.640156366716, 'departure', 3)
(930.3035555326117, 'departure', 0)
(958.5819410463845, 'arrival', 15)
(1026.1505890941223, 'departure', 13)
(1055.5758336979948, 'departure', 12)
(1058.8208861021478, 'arrival', 16)
(1140.565807763761, 'arrival', 17)
(1141.2728686402331, 'arrival', 18)
(1166.7162076698853, 'arrival', 19)
(1209.706185350743, 'departure', 16)
(1221.870300972873, 'arrival', 20)
(1222.4420373880575, 'departure', 20)
(1255.8895360476433, 'arrival', 21)
(1269.8693371494123, 'arrival', 22)
(1282.6781952010679, 'departure', 15)
(1327.7910154636738, 'departure', 9)
(1367.315180841532, 'departure', 5)
(1372.0619509811208, 'arrival', 23)
(1413.9718403173003, 'arrival', 24)
(1466.5420339375717, 'departure', 22)
(1478.0815993623135, 'departure', 23)
(1496.318418320782, 'departure', 8)
(1538.3765225510997, 'departure', 17)
(1550.280518027129, 'departure', 24)
(1585.3595616998364, 'arrival', 25)
(1615.0671672005064, 'arrival', 26)
(1634.3543064517723, 'arrival', 27)
(1657.0003230863479, 'departure', 26)
(1769.3835811957424, 'arrival', 28)
(1777.2286387375661, 'departure', 18)
(1809.449969761628, 'arrival', 29)
(1824.030526328001, 'departure', 11)
(1827.121469245983, 'departure', 28)
(1849.091816845014, 'arrival', 30)
(1887.9490926714154, 'arrival', 31)
(1934.1634268900132, 'arrival', 32)
(1963.6017965377446, 'arrival', 33)
(1987.9004108295842, 'arrival', 34)
(1988.932268693522, 'departure', 27)
(2005.048136057589, 'arrival', 35)
(2009.5995471518347, 'departure', 14)
(2015.3827131170258, 'arrival', 36)
(2037.7581338300793, 'departure', 19)
(2068.8343275937077, 'arrival', 37)
(2073.5402120147096, 'arrival', 38)
(2110.033069697999, 'departure', 35)
(2178.2255000261594, 'arrival', 39)
(2266.863835365326, 'departure', 21)
(2270.6293650817247, 'arrival', 40)
(2377.064879602216, 'departure', 32)
(2392.4730535787685, 'departure', 37)
(2398.091050220005, 'departure', 25)
(2398.8804189665084, 'arrival', 41)
(2416.4999520769907, 'departure', 34)
(2417.1271498636665, 'departure', 33)
(2422.493417033049, 'departure', 29)
(2423.7015816989783, 'arrival', 42)
(2439.8245145461146, 'arrival', 43)
(2489.7550426721687, 'departure', 36)
(2534.5094617743903, 'arrival', 44)
(2579.0651277044876, 'arrival', 45)
(2622.4038610216608, 'arrival', 46)
(2676.3804422093917, 'arrival', 47)
(2691.3527060149363, 'departure', 30)
(2782.1313143384073, 'departure', 38)
(2787.7973316453376, 'departure', 41)
(2800.7907774270257, 'arrival', 48)
(2805.08899123458, 'arrival', 49)
(2838.4088209012853, 'arrival', 50)
(2921.834538754798, 'departure', 46)
(2931.650359678897, 'arrival', 51)
(2997.3935706693314, 'arrival', 52)
(3009.846168947025, 'arrival', 53)
(3030.0596712624524, 'arrival', 54)
(3034.5721126295953, 'departure', 42)
(3035.3614595649724, 'arrival', 55)
(3059.6846593610862, 'departure', 52)
(3070.8699014472877, 'departure', 51)
(3095.1733725890294, 'arrival', 56)
(3114.4834343490697, 'departure', 55)
(3118.317905481091, 'departure', 56)
(3137.8234483148435, 'arrival', 57)
(3176.0231763005363, 'arrival', 58)
(3177.3761576148895, 'arrival', 59)
(3223.989340969124, 'arrival', 60)
(3248.8033873730137, 'arrival', 61)
(3274.4946690791376, 'departure', 43)
(3279.474136662475, 'departure', 49)
(3335.7341058921593, 'departure', 50)
(3412.869953033686, 'departure', 40)
(3445.7131402491223, 'arrival', 62)
(3446.806840808293, 'arrival', 63)
(3457.0334777383277, 'arrival', 64)
(3462.680699697057, 'departure', 39)
(3464.248512802991, 'departure', 62)
(3468.856095702089, 'arrival', 65)
(3479.932193266364, 'departure', 61)
(3523.1682376841723, 'departure', 64)
(3547.8298593539525, 'departure', 31)
(3589.0948648814237, 'departure', 48)
(3607.0626520548244, 'arrival', 66)
(3618.585706495935, 'departure', 66)
(3634.785754416981, 'arrival', 67)
(3649.83559649731, 'arrival', 68)
(3652.944770110799, 'departure', 60)
(3661.5925198020695, 'departure', 44)
(3681.304996905766, 'departure', 59)
(3688.3001628742595, 'departure', 67)
(3701.8894374367833, 'arrival', 69)
(3711.8313723710494, 'arrival', 70)
(3713.840123557594, 'arrival', 71)
(3746.66168592108, 'departure', 58)
(3767.0324441658454, 'departure', 71)
(3774.5981431058713, 'departure', 68)
(3801.202709876808, 'departure', 53)
(3876.233336974888, 'departure', 54)
(3917.5070753992154, 'departure', 69)
(3935.9720684565577, 'arrival', 72)
(3958.1736837013523, 'arrival', 73)
(4047.1413751802897, 'departure', 72)
(4049.282524341656, 'arrival', 74)
(4058.5643529771346, 'arrival', 75)
(4062.0547565025404, 'departure', 70)
(4074.5855079914336, 'departure', 45)
(4228.447887928127, 'arrival', 76)
(4258.349931109826, 'departure', 76)
(4275.445020230904, 'departure', 65)
(4284.829625340735, 'arrival', 77)
(4305.780897687747, 'arrival', 78)
(4341.885231107698, 'departure', 57)
(4351.1959585322875, 'arrival', 79)
(4360.803614025119, 'arrival', 80)
(4387.177234454786, 'arrival', 81)
(4422.702088633427, 'arrival', 82)
(4444.7944126757775, 'arrival', 83)
(4450.080370203327, 'departure', 78)
(4459.240732645864, 'arrival', 84)
(4459.866447497096, 'arrival', 85)
(4480.333820818492, 'arrival', 86)
(4496.820392661108, 'arrival', 87)
(4503.720579426657, 'departure', 86)
(4609.282855617965, 'departure', 82)
(4615.808965335731, 'departure', 73)
(4616.912611872156, 'departure', 75)
(4634.124617496149, 'departure', 87)
(4643.175588247469, 'departure', 79)
(4649.838561759641, 'arrival', 88)
(4666.813857478181, 'arrival', 89)
(4679.77851687749, 'departure', 80)
(4808.131634313777, 'departure', 81)
(4813.598270286628, 'arrival', 90)
(4862.119362953947, 'arrival', 91)
(4866.944927752299, 'departure', 88)
(4870.413541198522, 'departure', 84)
(4886.671920911032, 'arrival', 92)
(4889.333733279803, 'departure', 89)
(4939.282149247453, 'arrival', 93)
(4940.044841579748, 'departure', 93)
(4949.960968720491, 'arrival', 94)
(4963.644402089829, 'arrival', 95)
