n_evt=965
(0, 'arrival', 0)
(21.82506389187326, 'arrival', 1)
(26.43494561823963, 'arrival', 2)
(34.42084079057682, 'arrival', 3)
(39.98112761115913, 'arrival', 4)
(53.451675901600545, 'arrival', 5)
(64.26036977728258, 'arrival', 6)
(85.94936875412532, 'arrival', 7)
(90.38563678898262, 'arrival', 8)
(152.8779727130777, 'arrival', 9)
(188.63924359798182, 'arrival', 10)
(208.7732491283179, 'arrival', 11)
(226.49574479476564, 'arrival', 12)
(228.12866693946683, 'arrival', 13)
(229.79031576641017, 'departure', 6)
(242.6499811066572, 'arrival', 14)
(294.68163666266963, 'departure', 1)
(294.9482895527338, 'arrival', 15)
(325.791041877584, 'arrival', 16)
(350.94332546577266, 'arrival', 17)
(351.1608826585333, 'arrival', 18)
(358.9896023599647, 'arrival', 19)
(363.6828623878104, 'departure', 4)
(374.27803001934217, 'departure', 10)
(375.9600926070379, 'arrival', 20)
(376.5318290222223, 'departure', 20)
(384.412320501815, 'departure', 2)
(386.427549553121, 'arrival', 21)
(390.7290268152038, 'arrival', 22)
(422.17290799419106, 'arrival', 23)
(435.06825855916935, 'arrival', 24)
(476.67634112617924, 'departure', 16)
(487.8029420614882, 'arrival', 25)
(496.94374375400207, 'arrival', 26)
(502.878248139007, 'arrival', 27)
(512.8610884803222, 'departure', 13)
(528.1925563753837, 'departure', 23)
(538.8768996398435, 'departure', 26)
(544.4257172909978, 'arrival', 28)
(545.9604079097724, 'departure', 12)
(556.7538368497318, 'arrival', 29)
(567.599917303392, 'departure', 7)
(568.9513282600044, 'arrival', 30)
(571.3769362689978, 'departure', 24)
(580.9074131296663, 'arrival', 31)
(587.401723603363, 'departure', 22)
(595.1272082738503, 'arrival', 32)
(602.1636053412384, 'departure', 28)
(604.18516816546, 'arrival', 33)
(611.6616648706414, 'arrival', 34)
(616.9378880177198, 'arrival', 35)
(619.0445437074171, 'departure', 15)
(620.1177578821619, 'arrival', 36)
(636.5644084903716, 'arrival', 37)
(638.012372927603, 'arrival', 38)
(670.2232307772798, 'arrival', 39)
(698.6551892559153, 'arrival', 40)
(721.9228216581298, 'departure', 35)
(738.1170519896948, 'arrival', 41)
(745.7543328304548, 'arrival', 42)
(748.7540402531113, 'departure', 17)
(750.7152352449583, 'arrival', 43)
(779.8490651613507, 'arrival', 44)
(793.5585008321499, 'arrival', 45)
(800.1932645879182, 'departure', 3)
(806.8934956989724, 'arrival', 46)
(823.5016745259666, 'arrival', 47)
(857.4562103807567, 'departure', 27)
(861.7817776698539, 'arrival', 48)
(863.1043049952552, 'arrival', 49)
(873.3565602773183, 'arrival', 50)
(902.0462645165835, 'arrival', 51)
(922.2749448213325, 'arrival', 52)
(926.1065135221613, 'arrival', 53)
(930.3035555326117, 'departure', 0)
(932.326052696139, 'arrival', 54)
(933.9573721738374, 'arrival', 55)
(952.3610377197011, 'arrival', 56)
(960.2031344754323, 'departure', 37)
(965.4841379430286, 'arrival', 57)
(975.5055706117628, 'departure', 56)
(977.2379004001648, 'arrival', 58)
(977.6542023430426, 'arrival', 59)
(983.8155768592492, 'departure', 9)
(984.5660335130873, 'departure', 52)
(987.1166527558664, 'departure', 18)
(991.9967202981916, 'arrival', 60)
(999.6318114993884, 'arrival', 61)
(1013.0793469579346, 'departure', 55)
(1038.0286609860534, 'departure', 32)
(1040.261206118048, 'departure', 34)
(1041.265806284974, 'departure', 51)
(1057.7105214913818, 'departure', 33)
(1060.2194277689603, 'arrival', 62)
(1060.555951017936, 'arrival', 63)
