n_evt=974
(0, 'arrival', 0)
(35.46572882429405, 'arrival', 1)
(42.9567866296394, 'arrival', 2)
(55.933866284687326, 'arrival', 3)
(64.96933236813358, 'arrival', 4)
(86.85897334010087, 'arrival', 5)
(104.42310088808418, 'arrival', 6)
(139.66772422545364, 'arrival', 7)
(146.87665978209677, 'arrival', 8)
(248.42670565875125, 'arrival', 9)
(269.9530468772118, 'departure', 6)
(306.5387708467204, 'arrival', 10)
(308.32230159509044, 'departure', 1)
(339.25652983351654, 'arrival', 11)
(368.0555852914941, 'arrival', 12)
(370.70908377663346, 'arrival', 13)
(388.67106714478484, 'departure', 4)
(394.30621929831784, 'arrival', 14)
(400.93416151321475, 'departure', 2)
(479.29097052319224, 'arrival', 15)
(492.17755726808076, 'departure', 10)
(529.4104430510739, 'arrival', 16)
(570.2829038818805, 'arrival', 17)
(570.6364343201166, 'arrival', 18)
(583.3581038349427, 'arrival', 19)
(610.9351504864366, 'arrival', 20)
(611.506886901621, 'departure', 20)
(621.3182727747203, 'departure', 7)
(627.9447680238217, 'arrival', 21)
(634.9346685747062, 'arrival', 22)
(655.4415053174889, 'departure', 13)
(680.2957422996692, 'departure', 16)
(686.0309754905604, 'arrival', 23)
(687.5202484065007, 'departure', 12)
(706.9859201586502, 'arrival', 24)
(792.050623871753, 'departure', 23)
(792.6797808499182, 'arrival', 25)
(803.3872246778756, 'departure', 15)
(807.5335836002532, 'arrival', 26)
(817.1771532258862, 'arrival', 27)
(821.7062900820288, 'departure', 3)
(831.6073653628655, 'departure', 22)
(843.2945978684787, 'departure', 24)
(849.4667394860946, 'departure', 26)
(884.6917905978712, 'arrival', 28)
(904.724984880814, 'arrival', 29)
(924.545908422507, 'arrival', 30)
(930.3035555326117, 'departure', 0)
(942.4296786481118, 'departure', 28)
(943.9745463357077, 'arrival', 31)
(967.0817134450066, 'arrival', 32)
(968.0936186692193, 'departure', 17)
(981.8008982688723, 'arrival', 33)
(993.9502054147921, 'arrival', 34)
(1002.5240680287945, 'arrival', 35)
(1007.6913565585129, 'arrival', 36)
(1034.4171637968539, 'arrival', 37)
(1036.7701060073548, 'arrival', 38)
(1079.3643098049226, 'departure', 9)
(1089.1127500130797, 'arrival', 39)
(1107.5090016692045, 'departure', 35)
(1135.3146825408623, 'arrival', 40)
(1171.755115467636, 'departure', 27)
(1199.4402094832542, 'arrival', 41)
(1206.5922044174497, 'departure', 18)
(1211.8507908494892, 'arrival', 42)
(1219.9122572730573, 'arrival', 43)
(1267.2547308871951, 'arrival', 44)
(1280.4562075014312, 'departure', 5)
(1289.5325638522438, 'arrival', 45)
(1311.2019305108304, 'arrival', 46)
(1338.1902211046959, 'arrival', 47)
(1349.4417585386852, 'departure', 8)
(1358.0558897819144, 'departure', 37)
(1400.3953887135128, 'arrival', 48)
(1402.54449561729, 'arrival', 49)
(1409.9831661572098, 'departure', 32)
(1419.2044104506426, 'arrival', 50)
(1422.5497466621987, 'departure', 34)
(1435.326251594794, 'departure', 33)
(1454.4000299951365, 'departure', 19)
(1465.8251798394485, 'arrival', 51)
(1482.0636861136559, 'departure', 36)
(1484.7739964944844, 'departure', 11)
(1498.6967853346657, 'arrival', 52)
(1504.9230844735125, 'arrival', 53)
(1515.0298356312262, 'arrival', 54)
(1517.6807297824862, 'arrival', 55)
(1517.7684321522352, 'departure', 29)
(1547.5866862945147, 'arrival', 56)
(1560.9878740264205, 'departure', 52)
(1568.9117241574218, 'arrival', 57)
(1570.7312191865765, 'departure', 56)
(1588.0115881502682, 'arrival', 58)
(1588.3571221620834, 'departure', 41)
(1588.6880788074448, 'arrival', 59)
(1596.8027045665835, 'departure', 55)
(1605.044721607839, 'departure', 51)
(1605.4112693700868, 'departure', 25)
(1610.6326082439673, 'departure', 46)
(1611.994670484562, 'arrival', 60)
(1615.293327853517, 'departure', 14)
(1624.4016936865069, 'arrival', 61)
(1638.9190673415046, 'departure', 21)
(1722.8565701245611, 'arrival', 62)
(1723.4034204041466, 'arrival', 63)
(1728.5167388691639, 'arrival', 64)
(1734.4280478510445, 'arrival', 65)
(1741.3919426784298, 'departure', 62)
(1745.3612083310527, 'departure', 38)
(1766.8067975924291, 'departure', 30)
(1794.6514988150084, 'departure', 64)
(1803.5313260274122, 'arrival', 66)
(1815.0543804685228, 'departure', 66)
(1817.3928772084905, 'arrival', 67)
(1822.721321780106, 'departure', 42)
(1824.917798248655, 'arrival', 68)
(1850.9447187183916, 'arrival', 69)
(1855.530499579857, 'departure', 61)
(1855.9156861855247, 'arrival', 70)
(1856.920061778797, 'arrival', 71)
(1870.9072856657692, 'departure', 67)
(1876.9296410451848, 'departure', 49)
(1910.1123823870487, 'departure', 71)
(1916.5296954415164, 'departure', 50)
(1949.6803448572164, 'departure', 68)
(1967.9860342282789, 'arrival', 72)
(1979.0868418506761, 'arrival', 73)
(2024.641262170828, 'arrival', 74)
(2029.2821764885673, 'arrival', 75)
(2040.9500996262368, 'departure', 60)
(2054.5824118060805, 'departure', 43)
(2066.5623566808235, 'departure', 69)
(2079.1553409520106, 'departure', 72)
(2092.6169180983215, 'departure', 59)
(2114.2239439640634, 'arrival', 76)
(2142.4148126703676, 'arrival', 77)
(2144.1259871457623, 'departure', 76)
(2152.8904488438734, 'arrival', 78)
(2158.650097770812, 'departure', 58)
(2175.5979792661437, 'arrival', 79)
(2180.4018070125594, 'arrival', 80)
(2188.699476167911, 'departure', 48)
(2193.588617227393, 'arrival', 81)
(2206.1390703170155, 'departure', 70)
(2211.3510443167133, 'arrival', 82)
(2222.3972063378887, 'arrival', 83)
(2229.620366322932, 'arrival', 84)
(2229.933223748548, 'arrival', 85)
(2240.166910409246, 'arrival', 86)
(2248.410196330554, 'arrival', 87)
(2263.5536690174117, 'departure', 86)
(2277.555270492824, 'departure', 40)
(2296.2796254032955, 'departure', 53)
(2297.1899213594534, 'departure', 78)
(2324.9192808798207, 'arrival', 88)
(2333.4069287390903, 'arrival', 89)
(2361.2035013436616, 'departure', 54)
(2373.5679496839775, 'departure', 39)
(2385.7144211655946, 'departure', 87)
(2394.337788914874, 'departure', 44)
(2397.931811301252, 'departure', 82)
(2406.799135143314, 'arrival', 90)
(2431.0596814769733, 'arrival', 91)
(2443.335960455516, 'arrival', 92)
(2467.5776089813253, 'departure', 79)
(2469.6410746237266, 'arrival', 93)
(2470.403766956021, 'departure', 93)
(2474.9804843602456, 'arrival', 94)
(2481.8222010449144, 'arrival', 95)
(2493.7186421227916, 'arrival', 96)
(2499.3767098649305, 'departure', 80)
(2514.7106487114834, 'arrival', 97)
(2527.575929679101, 'arrival', 98)
(2541.01697237986, 'departure', 65)
(2541.1177840256073, 'arrival', 99)
(2542.025646872479, 'departure', 88)
(2542.3155145897845, 'arrival', 100)
(2549.817038091206, 'arrival', 101)
(2555.9268045407125, 'departure', 89)
(2568.563846012916, 'arrival', 102)
(2587.6304353835894, 'departure', 75)
(2589.1683128472278, 'arrival', 103)
(2603.855313018245, 'departure', 31)
(2614.5430170863838, 'departure', 81)
(2635.6185840260573, 'departure', 101)
(2636.7221234850545, 'departure', 73)
(2640.7931748755896, 'departure', 84)
(2642.9955481009238, 'arrival', 104)
(2652.3468257289824, 'arrival', 105)
(2678.51494912835, 'departure', 94)
(2693.7398749953295, 'arrival', 106)
(2710.9104777022108, 'departure', 92)
(2735.577946055323, 'arrival', 107)
(2772.9735069502763, 'departure', 57)
(2782.275268558117, 'departure', 97)
(2785.0529441391895, 'departure', 45)
(2837.0264859569243, 'departure', 100)
(2839.7062122955153, 'departure', 107)
(2902.562500393296, 'departure', 102)
(2906.5069004296074, 'departure', 85)
(2909.015762394409, 'departure', 90)
(2921.905505983277, 'arrival', 108)
(2924.0844374970047, 'arrival', 109)
(2966.862670815606, 'departure', 105)
(2984.180945944375, 'departure', 104)
(2989.0488655755453, 'departure', 95)
(3032.3136140752245, 'arrival', 110)
(3059.7804926782073, 'departure', 91)
(3060.683724300149, 'arrival', 111)
(3066.6885721426756, 'arrival', 112)
(3066.7475808464424, 'arrival', 113)
(3075.951430197329, 'departure', 77)
(3083.7623363665825, 'departure', 99)
(3085.5353199463266, 'arrival', 114)
(3088.7000342584647, 'arrival', 115)
(3131.4320121798955, 'departure', 83)
(3132.621041722541, 'departure', 98)
(3136.9861692382856, 'departure', 114)
(3140.418277007307, 'arrival', 116)
(3236.4285008821266, 'arrival', 117)
(3250.711908022444, 'departure', 111)
(3278.1073545391214, 'departure', 74)
(3284.5216218878613, 'arrival', 118)
(3286.642749108717, 'arrival', 119)
(3289.2091516022697, 'departure', 117)
(3289.2427413586065, 'departure', 110)
(3293.4071480509247, 'departure', 103)
(3301.7244140050298, 'arrival', 120)
(3304.6583268361514, 'departure', 116)
(3345.901426453429, 'departure', 63)
(3351.1212624679692, 'arrival', 121)
(3369.5156121422206, 'arrival', 122)
(3380.172095622679, 'arrival', 123)
(3388.329543431291, 'arrival', 124)
(3389.3673720159663, 'arrival', 125)
(3397.704041759514, 'departure', 124)
(3409.798635859841, 'arrival', 126)
(3422.7220065527913, 'departure', 121)
(3423.2231623918037, 'departure', 108)
(3447.237250742949, 'departure', 119)
(3479.491722677793, 'arrival', 127)
(3480.5645284697257, 'arrival', 128)
(3510.77449453384, 'arrival', 129)
(3535.135854476539, 'departure', 96)
(3537.18880053276, 'departure', 118)
(3541.9254300237, 'arrival', 130)
(3567.4765186766713, 'arrival', 131)
(3570.5854644434357, 'departure', 109)
(3586.7774249770046, 'arrival', 132)
(3608.892715418606, 'arrival', 133)
(3612.5628031895853, 'departure', 115)
(3612.985800131732, 'arrival', 134)
(3613.3611641285647, 'departure', 133)
(3651.9571720096537, 'arrival', 135)
(3662.2790834968973, 'arrival', 136)
(3663.3309798137534, 'arrival', 137)
(3698.415782400432, 'departure', 112)
(3703.275958858859, 'departure', 132)
(3733.5259760241797, 'departure', 106)
(3752.810914021782, 'departure', 137)
(3763.6465047636702, 'arrival', 138)
(3776.2010810205647, 'arrival', 139)
(3784.883592339655, 'arrival', 140)
(3791.7348470498773, 'arrival', 141)
(3796.683527624319, 'arrival', 142)
(3798.52100152175, 'arrival', 143)
(3800.441896388545, 'departure', 131)
(3808.477804144684, 'arrival', 144)
(3811.0951653118123, 'arrival', 145)
(3815.774648377131, 'departure', 134)
(3816.4646313365192, 'departure', 141)
(3827.1567380305587, 'arrival', 146)
(3895.546839868227, 'departure', 122)
(3920.6394425619374, 'arrival', 147)
(3931.7922018236422, 'departure', 113)
(3934.561383579616, 'departure', 138)
(3936.943725428195, 'arrival', 148)
(3950.8451988591282, 'arrival', 149)
(3960.6443976186792, 'departure', 125)
(3984.022354819559, 'arrival', 150)
(4043.4046422982287, 'departure', 129)
(4047.068523420489, 'arrival', 151)
(4056.581768078268, 'departure', 143)
(4058.841478457117, 'arrival', 152)
(4076.311635567763, 'departure', 144)
(4084.3049999730943, 'arrival', 153)
(4086.516753779406, 'arrival', 154)
(4087.654676833214, 'departure', 120)
(4088.094406642014, 'arrival', 155)
(4092.0354000104803, 'departure', 155)
(4100.6083674386955, 'arrival', 156)
(4109.989385357981, 'departure', 140)
(4115.488211033159, 'arrival', 157)
(4118.3559256533035, 'departure', 153)
(4130.543890796062, 'departure', 149)
(4131.171204460218, 'departure', 147)
(4132.236281814248, 'departure', 47)
